number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
3,1,,,,,0,10,10,2,,,,,1,0,1,0,,,,,down,0.308771493612,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,3,,,,,0,11,11,21,,,,,0,0,0,0,,,,,left,0.683575308416,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,3,,,,,0,11,11,21,,,,,1,0,1,0,,,,,down,0.642177064205,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
6,3,,,,,0,11,11,21,,,,,2,0,2,0,,,,,down,0.342110353289,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
4,3,,,,,0,12,12,19,,,,,0,0,0,0,,,,,left,0.642137195449,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
4,3,,,,,0,12,12,19,,,,,1,0,1,0,,,,,down,0.375445265323,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
4,3,,,,,0,12,12,19,,,,,2,0,2,0,,,,,down,0.358893862693,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,0,0,0,0,,,,,left,0.43357293983,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,1,0,1,0,,,,,down,0.392136800569,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,2,0,2,0,,,,,left,0.542121800594,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,3,0,3,0,,,,,left,0.442201143131,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,4,0,4,0,,,,,left,0.725458291825,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,5,0,5,0,,,,,left,0.42544684466,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,6,0,6,0,,,,,left,0.475453555118,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,7,0,7,0,,,,,left,0.342132853344,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,8,0,8,0,,,,,left,0.342172327219,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,9,0,9,0,,,,,left,0.358798730653,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
