number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
1,1,,,,,0,10,10,0,,,,,3,0,3,0,,,,,left,1.10018165899,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
1,1,,,,,0,10,10,0,,,,,4,0,4,0,,,,,right,1.2168878917,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
1,1,,,,,0,10,10,0,,,,,5,0,5,0,,,,,down,0.783577900613,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
1,1,,,,,0,10,10,0,,,,,6,0,6,0,,,,,down,0.333571624244,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,2,,,,,0,11,11,15,,,,,0,0,0,0,,,,,down,0.583580505889,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,2,,,,,0,11,11,15,,,,,1,0,1,0,,,,,down,29.4666259822,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
7,2,,,,,0,12,12,14,,,,,0,0,0,0,,,,,left,1.10023060665,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
7,2,,,,,0,12,12,14,,,,,1,0,1,0,,,,,right,1.48355555837,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
7,2,,,,,0,12,12,14,,,,,2,0,2,0,,,,,down,0.933568150533,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
7,2,,,,,0,12,12,14,,,,,3,0,3,0,,,,,right,1.20022752768,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
7,2,,,,,0,12,12,14,,,,,4,0,4,0,,,,,down,0.766914773412,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
7,2,,,,,0,12,12,14,,,,,5,0,5,0,,,,,down,0.416908576037,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,2,,,,,0,13,13,11,,,,,0,0,0,0,,,,,down,0.633587255928,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,2,,,,,0,13,13,11,,,,,1,0,1,0,,,,,down,0.583574190066,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
1,2,,,,,0,14,14,8,,,,,0,0,0,0,,,,,down,0.866914062906,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
1,2,,,,,0,14,14,8,,,,,1,0,1,0,,,,,down,0.316893102252,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,2,,,,,0,15,15,10,,,,,0,0,0,0,,,,,down,0.600249948882,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
3,2,,,,,0,15,15,10,,,,,1,0,1,0,,,,,down,0.85023514615,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
6,1,,,,,0,16,16,5,,,,,0,0,0,0,,,,,down,0.716925391927,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
6,1,,,,,0,16,16,5,,,,,1,0,1,0,,,,,down,1.26691398394,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,3,,,,,0,17,17,19,,,,,0,0,0,0,,,,,down,0.816904944426,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,3,,,,,0,17,17,19,,,,,1,0,1,0,,,,,down,2.03356072944,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,3,,,,,0,17,17,19,,,,,2,0,2,0,,,,,left,0.900222948723,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,3,,,,,0,17,17,19,,,,,3,0,3,0,,,,,left,0.466936247249,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,3,,,,,0,17,17,19,,,,,4,0,4,0,,,,,down,0.516894444358,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,3,,,,,0,17,17,19,,,,,5,0,5,0,,,,,left,0.416912128683,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,3,,,,,0,17,17,19,,,,,6,0,6,0,,,,,down,0.583597874414,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,3,,,,,0,17,17,19,,,,,7,0,7,0,,,,,left,0.566890931164,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,3,,,,,0,17,17,19,,,,,8,0,8,0,,,,,down,0.350278172729,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
4,3,,,,,0,17,17,19,,,,,9,0,9,0,,,,,down,0.416914497124,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
5,3,,,,,0,18,18,20,,,,,0,0,0,0,,,,,down,1.2169068392,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
5,3,,,,,0,18,18,20,,,,,1,0,1,0,,,,,down,0.816900997044,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
5,3,,,,,0,18,18,20,,,,,2,0,2,0,,,,,left,4.83352701872,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
5,3,,,,,0,18,18,20,,,,,3,0,3,0,,,,,down,0.516905102326,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
5,3,,,,,0,18,18,20,,,,,4,0,4,0,,,,,down,0.400246238336,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
7,3,,,,,0,19,19,22,,,,,0,0,0,0,,,,,down,1.41691212868,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
7,3,,,,,0,19,19,22,,,,,1,0,1,0,,,,,down,0.800394976075,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
2,1,,,,,0,20,20,1,,,,,0,0,0,0,,,,,down,1.38367508538,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
2,1,,,,,0,20,20,1,,,,,1,0,1,0,,,,,down,2.75021296181,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,1,,,,,0,21,21,7,,,,,0,0,0,0,,,,,down,0.716898549639,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,1,,,,,0,21,21,7,,,,,1,0,1,0,,,,,left,0.900155448326,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,1,,,,,0,21,21,7,,,,,2,0,2,0,,,,,down,0.666906404978,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,1,,,,,0,21,21,7,,,,,3,0,3,0,,,,,down,0.966906641814,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,1,,,,,0,21,21,7,,,,,4,0,4,0,,,,,left,0.533556782029,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,1,,,,,0,21,21,7,,,,,5,0,5,0,,,,,down,0.450241146202,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,1,,,,,0,21,21,7,,,,,6,0,6,0,,,,,down,0.666882325866,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
2,3,,,,,0,22,22,17,,,,,0,0,0,0,,,,,down,0.566930010362,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
2,3,,,,,0,22,22,17,,,,,1,0,1,0,,,,,down,0.916927918239,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
2,3,,,,,0,22,22,17,,,,,2,0,2,0,,,,,left,0.483559505752,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
2,3,,,,,0,22,22,17,,,,,3,0,3,0,,,,,down,0.916728969692,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
2,3,,,,,0,22,22,17,,,,,4,0,4,0,,,,,down,0.583560374187,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,3,,,,,0,23,23,23,,,,,0,0,0,0,,,,,down,19.6166904431,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
8,3,,,,,0,23,23,23,,,,,1,0,1,0,,,,,down,22.3500211975,ARM,m,22,60.0249737028,Set,2017_05_16_2215,
