number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
8,3,,,,,0,7,7,23,,,,,50,0,50,0,,,,,left,0.38358429537,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,51,0,51,0,,,,,left,0.466934273572,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,52,0,52,0,,,,,left,0.400241106719,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,53,0,53,0,,,,,left,0.316750601371,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,54,0,54,0,,,,,left,0.383557453111,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,55,0,55,0,,,,,left,0.383559426788,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,56,0,56,0,,,,,left,0.416905812861,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,57,0,57,0,,,,,left,0.433602887613,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,58,0,58,0,,,,,left,0.266887931153,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,59,0,59,0,,,,,left,0.35023672512,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,60,0,60,0,,,,,left,0.350250146235,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,61,0,61,0,,,,,left,0.383580742724,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,62,0,62,0,,,,,down,1.86690932603,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,63,0,63,0,,,,,left,1.03357415056,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
