number_of_fixational_trials,size,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
2,"[2.6, 2.6]",3,0,120,1,,,,,6,0,6,0,left,0.292098116306,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,7,0,7,0,left,0.192143511282,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,8,0,8,0,down,0.258793598914,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,9,0,9,0,down,0.175457502408,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,10,0,10,0,left,0.208805046343,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,11,0,11,0,left,0.192083510966,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,12,0,12,0,down,0.192127721725,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,13,0,13,0,down,0.142134037547,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,14,0,14,0,left,0.175464607708,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,15,0,15,0,left,0.208826362245,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,16,0,16,0,down,0.158836230717,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,17,0,17,0,left,0.15880583582,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,18,0,18,0,down,0.116908641625,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",3,0,120,1,,,,,19,0,19,0,down,0.0919725893291,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",3,1,121,20,,,,,0,0,0,0,down,0.558799914736,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",3,1,121,20,,,,,1,0,1,0,down,0.258777414618,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",3,2,122,14,,,,,0,0,0,0,left,1.87545552871,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",3,2,122,14,,,,,1,0,1,0,left,0.442160879794,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",3,2,122,14,,,,,2,0,2,0,left,0.258814914816,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",3,2,122,14,,,,,3,0,3,0,down,0.392116274296,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",3,2,122,14,,,,,4,0,4,0,left,0.875449212891,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",3,2,122,14,,,,,5,0,5,0,down,0.30878412518,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",3,2,122,14,,,,,6,0,6,0,down,0.208779388313,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.63, 2.63]",3,3,123,22,,,,,0,0,0,0,down,0.733556755562,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.63, 2.63]",3,3,123,22,,,,,1,0,1,0,down,0.392136405981,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.6, 2.6]",3,4,124,0,,,,,0,0,0,0,left,0.542083905705,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.6, 2.6]",3,4,124,0,,,,,1,0,1,0,down,0.408774651446,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.6, 2.6]",3,4,124,0,,,,,2,0,2,0,down,0.24210403739,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",3,5,125,36,,,,,0,0,0,0,right,0.758785704135,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",3,5,125,36,,,,,1,0,1,0,down,0.392120221685,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",3,5,125,36,,,,,2,0,2,0,down,0.308779783052,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.7, 2.7]",3,6,126,18,,,,,0,0,0,0,right,0.766933510176,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.7, 2.7]",3,6,126,18,,,,,1,0,1,0,left,0.875471318271,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.7, 2.7]",3,6,126,18,,,,,2,0,2,0,down,0.392131669114,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.7, 2.7]",3,6,126,18,,,,,3,0,3,0,down,0.333563466123,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",3,7,127,17,,,,,0,0,0,0,left,0.850238027569,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",3,7,127,17,,,,,1,0,1,0,down,0.592102063695,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",3,7,127,17,,,,,2,0,2,0,down,0.366903904757,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,0,0,0,0,left,0.608737151248,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,1,0,1,0,left,0.47544566024,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,2,0,2,0,left,0.725427502251,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,3,0,3,0,down,0.625509607945,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,4,0,4,0,left,0.258775835663,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,5,0,5,0,left,0.275444476024,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,6,0,6,0,left,0.258780967268,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,7,0,7,0,right,0.425471713009,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,8,0,8,0,left,0.292104432128,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,9,0,9,0,left,0.375451976063,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,10,0,10,0,left,0.292121011164,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,11,0,11,0,left,0.342124958552,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,12,0,12,0,down,0.408780967268,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,13,0,13,0,left,0.49212180064,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,14,0,14,0,right,0.525458686624,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,15,0,15,0,left,0.425422765383,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,16,0,16,0,left,0.608807414776,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,17,0,17,0,down,0.475450002368,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,18,0,18,0,down,0.450255001342,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,19,0,19,0,left,0.508773467229,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,20,0,20,0,left,0.52546026558,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,21,0,21,0,down,0.358756098716,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,22,0,22,0,down,0.375476055137,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,23,0,23,0,left,0.342111932168,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,24,0,24,0,down,0.308820835899,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",3,8,128,7,,,,,25,0,25,0,down,0.325466581403,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.63, 2.63]",3,9,129,27,,,,,0,0,0,0,down,0.583610045316,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.63, 2.63]",3,9,129,27,,,,,1,0,1,0,down,0.22545276554,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.63, 2.63]",3,9,129,27,,,,,2,0,2,0,left,0.425443686546,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.63, 2.63]",3,9,129,27,,,,,3,0,3,0,left,0.425463423491,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.63, 2.63]",3,9,129,27,,,,,4,0,4,0,down,0.225443291806,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.63, 2.63]",3,9,129,27,,,,,5,0,5,0,down,0.142112326906,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",3,10,130,23,,,,,0,0,0,0,right,0.750273554071,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",3,10,130,23,,,,,1,0,1,0,left,0.258805835821,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",3,10,130,23,,,,,2,0,2,0,left,0.192159300838,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",3,10,130,23,,,,,3,0,3,0,left,0.175493028911,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",3,10,130,23,,,,,4,0,4,0,left,0.19210048474,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",3,10,130,23,,,,,5,0,5,0,left,0.175571187217,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",3,10,130,23,,,,,6,0,6,0,left,0.166800088422,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",3,10,130,23,,,,,7,0,7,0,left,0.158653071859,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",3,10,130,23,,,,,8,0,8,0,down,0.192119826947,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",3,10,130,23,,,,,9,0,9,0,down,0.175448818151,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",3,11,131,9,,,,,0,0,0,0,right,0.792129300681,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",3,11,131,9,,,,,1,0,1,0,down,0.27548197622,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",3,11,131,9,,,,,2,0,2,0,down,0.292128511202,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",3,12,132,28,,,,,0,0,0,0,down,0.516765746136,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",3,12,132,28,,,,,1,0,1,0,down,0.266914957448,as,m,26,59.9829521239,Set,2017_03_17_1604,
