size,n,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
"[2.9, 2.9]",4,0,24,24,21,,,,,1,0,1,0,down,0.692108925912,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.9, 2.9]",4,0,24,24,21,,,,,2,0,2,0,down,0.492139162947,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.8, 2.8]",3,0,25,25,14,,,,,0,0,0,0,down,0.492171926307,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.8, 2.8]",3,0,25,25,14,,,,,1,0,1,0,down,0.475418798596,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",1,0,26,26,0,,,,,0,0,0,0,down,0.342149702497,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",1,0,26,26,0,,,,,1,0,1,0,down,0.508897817024,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",4,0,27,27,3,,,,,0,0,0,0,down,0.583559979437,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",4,0,27,27,3,,,,,1,0,1,0,down,0.441949253902,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.7, 2.7]",4,0,28,28,9,,,,,0,0,0,0,down,0.366926299816,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.7, 2.7]",4,0,28,28,9,,,,,1,0,1,0,right,3.90876194777,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.7, 2.7]",4,0,28,28,9,,,,,2,0,2,0,down,1.42546060147,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.7, 2.7]",4,0,28,28,9,,,,,3,0,3,0,down,0.442128070761,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",2,0,29,29,1,,,,,0,0,0,0,down,0.783622111398,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
"[2.6, 2.6]",2,0,29,29,1,,,,,1,0,1,0,down,0.525296468899,IZ,m,20,59.9961160181,Set,2017_12_14_2123,
